Store_ID,Store_Name,Store_Address,Store_Postcode,Region,Date,Revenue,Expenses,Net_Cash_Flow,Operating_Cash_Flow,Investing_Cash_Flow,Financing_Cash_Flow,Average_Transaction_Value,Customer_Traffic,Inventory_Levels
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-04,6168.1158518617,4148.650660051922,2019.465191809778,3764.0059912314796,-319.25099874348484,-491.22183596436497,873.4890983103857,575,64676
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-05,9183.155486949418,4953.286475010746,4229.869011938672,3880.24442338238,561.1325667815327,-980.2493568642415,600.4959300873588,500,56455
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-06,9162.330787529903,6244.1814712930145,2918.149316236889,2598.8719065018436,-122.36162737289408,-101.37663185632164,1080.5544210392702,561,45194
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-07,6053.259787305685,6982.558939973451,-929.2991526677661,3079.535268233441,-916.985777551583,158.9204797402756,1052.9913337920977,742,60798
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-08,6276.211665468251,3116.7038210456462,3159.507844422605,4579.413728388031,-764.9287618752969,807.0685693073599,1315.8580751357551,596,59681
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-09,8247.25912869347,3866.348910318022,4380.910218375448,3121.1373980622147,-840.4335593003658,-356.2607596651344,1020.6451449589143,635,62330
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-10,5968.781117852974,4046.1636391377297,1922.617478715244,3197.0031774164545,651.4693908108416,709.1752859476414,1140.4781996231936,410,62623
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-11,8662.307944652679,3575.3664157282387,5086.941528924441,4661.935818832255,384.69274036565207,-125.86618535415494,895.6336889726149,546,55323
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-12,6235.432357654764,4800.301839337589,1435.1305183171753,3061.575368503988,-81.20319646092673,-710.6702314104673,999.4359741458269,448,52706
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-13,6207.543975467311,4276.055499026128,1931.4884764411827,3425.504190233315,38.59533289299861,-802.8086414301827,900.7215133624921,457,52695
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-14,7125.533958390708,3081.2908372195407,4044.2431211711673,2654.4939502737034,-478.02884526097796,-407.5579446968278,1062.7560211851537,459,61752
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-15,6571.214132559875,3818.1627206222884,2753.0514119375866,4162.381846491458,338.27802018457123,36.92977890473912,1178.271557752756,534,44609
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-16,9735.54654673478,3909.4198749075194,5826.126671827261,3286.6758040899963,520.6388805882762,-371.3037157165604,1087.0846429877279,465,53102
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-17,5813.963877405285,4910.04749963548,903.916377769805,4518.214070980897,-375.91595826041146,828.5632967354063,704.3676479442609,519,44982
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-18,6377.934575377655,4622.0697039870065,1755.8648713906487,3469.416633767327,45.90531659254043,765.2236249154405,1194.969555582792,442,67279
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-19,9711.46224899171,6101.620032781667,3609.8422162100424,4422.979555113718,-658.3741536030739,-442.58671022981,1163.656825660676,642,55178
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-20,5383.477224797966,5242.301035831258,141.17618896670865,4541.14204929687,-455.00913942076113,909.5039061477692,1070.074369303837,460,48667
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-21,5177.094699540513,4820.630238707157,356.4644608333556,2209.629774554442,-509.4658278236186,-626.5737258873258,794.7108684990756,328,59420
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-22,8620.398809345721,6782.757091169358,1837.6417181763627,4556.688789081145,-397.64205946893026,695.5615338606665,1040.6987129954598,540,53560
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-23,8770.078099866927,5640.498134157483,3129.579965709444,2630.1545681038942,-681.983675479566,308.2166573489526,963.66138234016,515,50210
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-24,9300.705387553917,5992.553783075124,3308.151604478793,2207.014728679506,-93.15942417369592,548.6662358638359,1318.627298804398,447,49680
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-25,6316.932096068781,5134.078554906064,1182.8535411627172,4968.5997070699395,36.537777213252866,882.7668556079193,922.7926570375198,445,52924
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-26,5692.8541211077645,6646.082725181027,-953.2286040732624,3777.296404862258,229.59665069004745,-586.705957381323,1065.684654479375,626,55884
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-27,9875.875284914691,5827.484332457534,4048.3909524571573,3432.8484149116803,-650.2856782921799,241.88936558483147,557.7529066796969,483,46278
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-28,7722.738825591306,3038.8562592747558,4683.88256631655,3797.644007380594,-249.47391768676903,-98.81465832846231,645.2977059632808,593,31908
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-29,6901.98795892035,4597.301857443472,2304.6861014768783,4917.554105802197,681.051691591279,30.781338222399654,805.1094234582093,427,50356
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-11-30,7582.835538313901,6363.694629543754,1219.1409087701477,3042.1591800211154,839.8779854656254,-497.0483612656029,990.1541259453877,570,70248
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-01,5984.396784869974,5682.897260345328,301.4995245246464,3657.121587023055,-915.8122350225531,-837.8800257667735,902.650174441139,575,55321
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-02,9332.15828150548,5192.998938168543,4139.159343336938,4853.5071668208575,-952.9623824496421,-617.237465219379,1116.2934909565624,471,52567
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-03,8161.9422127070775,6482.048394368689,1679.8938183383889,2286.985757839419,-516.0916006587199,-355.5131812940475,1157.2189359742383,580,69623
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-04,9899.445913357496,6860.428196506866,3039.0177168506307,4936.386862238682,-772.1629295067909,-654.1088702275349,1315.621789415204,293,62752
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-05,5822.692935564333,6364.794170618735,-542.1012350544015,4134.869167614686,-105.11088930179153,258.64705759536673,958.4896890340463,429,62795
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-06,5460.272837383677,3490.059790298985,1970.2130470846923,3064.531175994787,-618.0817106434918,863.7618129564194,790.0498262479482,491,53125
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-07,7067.730809188773,4600.87051178536,2466.860297403413,4366.481702415198,-466.4318522849409,483.7646160252268,1087.8642110774165,483,49964
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-08,9689.885049967786,6577.352177146354,3112.5328728214326,3943.6527909940633,-24.945417978108594,-469.8199770349287,1104.7160438312933,470,40679
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-09,5108.095296686666,6626.154229702155,-1518.058933015489,3284.072923873222,620.9548777936279,-44.38809941084094,957.0666636458625,537,41934
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-10,6665.7631755365055,5422.524180163481,1243.2389953730244,3743.1331379988433,449.93790089242134,-122.01375147556723,929.7769211571155,560,42587
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-11,8422.547052457598,3049.0437873697842,5373.503265087813,2852.380266175318,741.6851085147291,653.8202329976166,1021.2398943127758,703,46316
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-12,7395.242888159622,5948.848893853923,1446.3939943056994,4163.971485109385,447.54906050584395,-187.7595257877624,1374.0085161484012,289,35945
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-13,7858.512164620185,4888.229698028751,2970.282466591434,4626.507106614789,-444.80253786292985,234.2956096997807,1098.6661061311634,341,55810
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-14,6103.77658879822,6991.423065048121,-887.6464762499018,3635.4883917723046,-233.63951492729495,-148.4766946132179,986.2366814348401,577,58069
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-15,7205.193695576227,3392.8313433329195,3812.362352243307,2267.5704895923227,152.42627018807934,-759.5055827225827,708.334940106596,464,45396
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-16,9160.05983053974,5242.202168545409,3917.8576619943306,3369.2598953657252,225.64145880983006,-693.0652078029542,1198.734155843757,488,43732
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-17,8980.675455937573,5791.515099288477,3189.160356649096,4600.4576483695,188.08772455353756,333.1680356337124,1176.2724372205755,606,46207
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-18,8405.15563283852,6377.089268711461,2028.0663641270585,2896.822434076813,126.77433365447564,-804.9756802185997,968.2879611715174,418,67629
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-19,7139.386934663129,6704.209232476338,435.17770218679107,3113.170704337386,119.61645899683708,-123.40379792239139,1404.9230330973733,387,64530
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-20,5891.771078010461,3951.1469270081475,1940.6241510023133,2841.607460725362,9.367778981839137,949.0958528644894,1355.8605123603875,589,55727
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-21,7225.935376769254,3783.896425636609,3442.038951132645,2480.1759224263774,277.3033552969623,-730.9929755824351,1025.4359446862222,667,53715
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-22,7242.912982767663,3331.3492274995624,3911.563755268101,2230.107712087848,-513.7828851407282,-251.31189840773652,959.5374416699896,258,41111
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-23,7343.393549421355,5074.812212004206,2268.5813374171485,2212.832782433943,-412.37508033160225,62.321679793492194,972.4299841806674,528,45229
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-24,6832.604736177927,3184.907291209465,3647.6974449684626,2864.4718773887744,-686.0071932000087,551.4094294581046,1057.9072697420565,568,49063
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-25,6264.148819929781,4609.744719759797,1654.4041001699843,2481.238256202697,-479.1719066502478,176.547884208215,576.9529156391939,684,64808
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-26,9334.805731299894,6751.5476807611085,2583.258050538785,4939.610797898425,338.64872202148786,-740.2909191309782,999.9725426606644,322,59389
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-27,5395.785048456572,4181.807447961702,1213.9776004948708,3639.190756021345,540.4202589808106,328.7403048158242,823.1306279553962,477,29506
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-28,7879.322607348073,4599.6842715846615,3279.6383357634113,2655.6264067463408,-303.1194086073175,905.934912204531,1045.2379332835017,332,61382
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-29,5288.267717391365,3272.903054525765,2015.3646628656002,4175.973271291825,188.3701823916556,-882.9522211560165,1125.6740740429136,482,51621
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-30,8854.345691625898,3009.7652731752332,5844.580418450665,2266.864448598694,841.8544875198209,191.42762331170547,898.2434641549711,500,49548
1,VIC_Store_1,"1 Main Street, VIC",2001,VIC,2023-12-31,9930.93565941836,4418.604217115906,5512.331442302453,3012.637632602259,-353.548806014858,170.4556465207529,1250.9585397472206,394,29808
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-01,8893.849523789326,4255.292391922152,4638.557131867174,3684.764054645052,81.92231923016243,814.4673588308897,784.1294140340693,630,49501
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-02,9708.624362599963,4767.278256311229,4941.3461062887345,4262.373400132836,-592.4223594343503,-674.7027727085733,1125.4021615951826,498,51462
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-03,8382.550843994699,4912.145299046639,3470.40554494806,2296.1586052119846,-370.3365689200375,-721.9544120110188,1065.7175525947723,451,52529
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-04,8865.19698801983,3042.079700471698,5823.1172875481325,3388.3395895622634,-610.0541533820742,-970.675728145447,1343.8767926887222,485,52267
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-05,7325.1235222670975,3885.1567432596753,3439.9667790074222,3383.1539190278777,365.52151253011493,411.9269107778796,979.904674242659,585,53612
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-06,5020.503374540301,3245.548043069769,1774.9553314705317,4802.613654396968,-742.2608465174189,88.34522392635063,1255.389627112471,465,49896
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-07,8635.367222476505,5624.22595865925,3011.141263817255,4455.6020507493095,-631.4759256738753,-780.0484017263593,833.1588433065573,468,71727
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-08,7392.994145586006,4594.10728780534,2798.886857780666,4871.791095421564,43.51814111042586,-395.46364951453756,1061.1985057843262,340,40878
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-09,6640.626580400667,4767.493053578383,1873.1335268222838,2746.736813392652,448.36459495036434,64.29299495063856,996.1134019924434,566,41811
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-10,8296.938761709389,4237.855202097356,4059.0835596120332,3757.3585203054085,-908.7788002784591,-929.3874816076806,822.808185322414,475,51691
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-11,7767.799459961819,5553.737359084708,2214.0621008771104,2324.611580633876,879.5399845247673,-186.92578475862854,1103.9115437758744,458,50749
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-12,9809.909723401459,3043.7868683675115,6766.122855033947,3267.3154300067686,-35.25541318840578,466.0908576992913,1012.7910108351543,353,42704
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-13,6069.769776877225,6407.497355374813,-337.7275784975882,2720.9955963430866,599.6989845222029,-884.5604539254394,718.8798666975604,403,56639
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-14,6005.5009242655215,6792.526857851003,-787.0259335854817,2652.6557400145607,19.027214933495998,-266.9114260676206,1036.001745106591,588,38019
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-15,8487.342959373538,5652.633029628958,2834.70992974458,3082.306257420387,-138.00667928001963,144.34984423709466,1238.6363801021776,423,56196
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-16,6585.579551038803,5759.975763153918,825.6037878848856,4139.414949659706,-9.258796770640515,95.78670652179062,647.4407838969446,389,60606
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-17,7197.440257507751,3084.040095293072,4113.400162214679,3957.2594591222587,-147.1377266522038,626.7093892391326,1025.4714035683862,501,44868
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-18,6349.489478299454,5174.591165133325,1174.898313166129,4583.409188801414,-293.4546931729842,-320.1286841275597,547.1654966290018,492,48120
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-19,6808.086831890043,3695.781216582493,3112.30561530755,3729.7052717143806,608.8753662607664,849.4822778469236,1027.8380347497177,534,52510
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-20,8503.763287759784,3663.9402793629533,4839.823008396831,2087.468846649956,799.3920282500301,369.95091283687043,1106.9413907938456,481,43117
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-21,8508.865435085609,3253.7739509853354,5255.091484100273,2246.9778558425655,895.4250984107721,-283.9380596368169,1172.4184568087676,565,43658
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-22,5568.994654841331,6482.15997879565,-913.1653239543193,2509.5715655710446,338.2236105746499,820.4423378824113,811.3703915256408,546,24888
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-23,6224.391133027832,5806.803910336613,417.5872226912197,3025.2147782066813,-752.9304255839106,185.812832545354,822.0753097106652,432,53107
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-24,5666.42687886409,5267.508007217254,398.9188716468361,2629.910623126816,322.72182518540876,-950.6342988675351,1250.0493406198011,670,48724
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-25,6334.749834356564,5659.330069620078,675.4197647364863,3289.866802753547,735.439746198713,-641.5805815252049,775.5884914022101,541,44652
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-26,8847.215199305498,5877.738516153693,2969.4766831518045,4405.829308478668,-646.3467124103474,-162.18114333616836,922.9390464011841,494,42620
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-27,5583.52332801309,6310.894548412674,-727.3712203995847,3515.278294237366,-709.5680732149434,958.2830305294378,850.99604624117,670,40342
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-28,7535.1580304146555,5307.431371306957,2227.7266591076987,4626.246408824892,-396.48488889818975,165.1011651341471,1040.56128789035,585,37921
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-29,7294.726150156961,6116.24206214115,1178.4840880158108,3987.8662416768093,536.4737834434275,788.9774696868312,706.9346420466195,368,67652
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-30,5818.090724640157,3689.092620418921,2128.9981042212357,2256.889042644188,59.183097237816355,-738.8532510429349,1230.1430059216027,321,63488
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-01-31,9920.333316261555,3815.9847269382626,6104.348589323292,4030.9198361665512,-181.21126891798895,-233.6753632787894,965.6967320769146,526,28675
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-01,8296.601439480513,4448.126999349952,3848.4744401305616,3079.6259170527155,956.7487015154898,971.5403424917458,1152.8871877064566,477,35986
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-02,9066.371826626419,5188.905209680801,3877.4666169456177,3070.6278172018765,908.6330496774247,-738.0178264664738,844.8559007740554,617,28054
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-03,9131.020233375155,3537.9549322950875,5593.065301080067,2329.7025646003594,-154.92221432986094,-667.1911086880491,917.9660357414934,331,46750
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-04,9756.30921227116,5736.189205089462,4020.1200071816984,2559.6463782728097,290.17864361940724,-586.1217499868474,1170.044431662727,461,42474
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-05,5787.398542173884,4709.8780351413525,1077.520507032532,2561.199150177084,-960.7772164435238,-409.6321556493556,1143.8706939485069,432,51068
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-06,8873.568980984013,5798.827629166783,3074.7413518172307,2919.247326427741,103.2255734889302,-892.8782120613512,997.2843875352315,526,67119
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-07,5689.377191196835,6360.658725829699,-671.2815346328634,4017.4931426683133,963.4302784944862,-540.7143759738569,1177.907900196137,423,50898
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-08,8005.882446761825,3333.9792177346208,4671.903229027204,2649.5545330282666,719.4849462702298,-302.3599380428019,665.215227606913,681,59199
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-09,7434.207329580784,5877.694590556479,1556.5127390243051,3154.4682087515057,-618.5418375873677,620.2114783195386,1304.8605879260795,500,66366
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-10,8784.786748563,5964.834325984006,2819.9524225789937,2791.2557023545905,286.2930332433084,-724.7947598928823,1290.6163392673334,483,52378
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-11,8960.02668760558,5640.529269464856,3319.4974181407233,4225.985464518662,319.3985661552015,630.2908719082616,1038.6365737284432,400,69288
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-12,5647.76924866447,4070.5723646417514,1577.1968840227187,2684.6626885569895,885.8090943065065,478.4792110795595,1096.4643256294435,637,48560
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-13,6495.5171964794845,3326.7422350325833,3168.774961446901,2329.5953075518223,-594.2056145991585,-164.41062153153416,1226.1964752499307,501,53599
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-14,7465.709089577401,4832.025641406161,2633.6834481712394,3591.3113631068,993.9881373809526,-220.654665410823,941.5915186545375,543,29914
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-15,5372.518708325312,3361.103088515011,2011.415619810301,2540.640298994681,395.1682404328635,-339.1104677653236,1011.3137164729626,256,54909
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-16,6791.25842228457,4966.816424628978,1824.4419976555919,4325.115591218444,109.87986173056197,238.6391116386876,1056.8495062562172,555,42036
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-17,5727.222804202309,4045.662376242374,1681.5604279599347,3452.961669766421,123.67339577916323,-27.43382684776452,1185.5732871763569,341,39262
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-18,8136.018225416139,6126.219556823,2009.7986685931392,4587.660176884683,626.2238481352965,-736.0956530772175,1355.2410338543546,426,59641
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-19,6680.254787678091,6648.700649736209,31.55413794188189,4371.752726052466,-220.56074840219674,-721.2730020417821,924.3238930413621,489,48278
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-20,5423.535978283951,6648.874875875982,-1225.3388975920307,4190.150721705624,-563.631783342976,52.23435935330349,1006.7467214587683,572,51610
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-21,6538.284509860156,5699.925553266139,838.3589565940165,4582.349736229271,-333.26818532009645,419.19015365220275,764.6129414882747,597,73043
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-22,5859.233947316793,4723.030240214586,1136.2037071022069,4103.39688689428,341.7287936555015,-175.42067420782234,1042.8425858723745,519,52360
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-23,7652.590228832731,6513.186694709559,1139.403534123172,3621.865500323287,583.4390480799254,468.0679754358009,953.7557306959642,571,58904
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-24,8959.074255337035,3234.012683228689,5725.061572108345,2286.2129513655,6.103638324072904,425.91414995228433,740.8713813885861,625,56786
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-25,5249.751705208657,3380.889787306233,1868.861917902424,2693.313162347561,529.7742733017769,-765.8820223566904,1355.0086797089189,469,46931
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-26,8836.845367549136,3042.130333709513,5794.715033839624,3976.521242053599,-302.61901206242476,-416.0510661409702,1200.336521823001,489,29104
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-27,5337.231014999118,6379.460106438297,-1042.2290914391788,3882.8570422549674,-450.0405568220523,-330.08884115768524,1086.8774561996888,416,36889
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-02-28,6542.940949422444,4319.795321845494,2223.1456275769497,3700.392370934821,-640.9943106197481,-359.74322335939155,1449.3414490738473,545,46753
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-01,8902.744373701848,3596.5480582545906,5306.196315447257,4298.702185908396,789.6407126275644,-812.8957063766649,949.4044862352774,444,36724
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-02,8105.892568609287,5632.038780436382,2473.8537881729053,2011.311899023243,-742.9239043566303,430.1601588009514,1250.6361800349348,387,27895
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-03,6334.899661011343,4307.290909506,2027.6087515053423,2198.92966112464,-528.5488897060113,295.60566086652443,1175.1121243414023,433,43611
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-04,8175.61923449647,3015.9996727411867,5159.619561755284,4446.871015518707,55.81188039194285,582.9763908579966,1214.2912096975526,513,32559
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-05,7158.08934488647,5084.471642464786,2073.617702421684,3473.740646330234,629.734068107749,-359.33606897968673,916.1331360740112,545,39364
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-06,9848.237233769014,6266.248721802473,3581.9885119665414,3032.5693776237927,894.2448082277726,-759.6605993650978,1166.8812493192786,563,55163
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-07,6123.459707071805,3876.759288086865,2246.7004189849395,2944.213106711857,323.15129460546495,-130.09131002982508,985.7175081107063,434,58835
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-08,8286.995704736777,6228.697899449318,2058.2978052874587,4597.095106922861,-993.527014605394,-147.93123282908937,1058.551835097145,598,49750
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-09,8938.822442356872,5363.162753035027,3575.659689321845,4150.170613842294,-237.05687445737954,206.06966884716917,1404.8326394714313,364,58775
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-10,5448.038228961904,3339.0737794514525,2108.9644495104512,3746.1139384837516,-851.736307925458,-509.61043980572106,947.1003377474763,592,61161
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-11,5216.817314468918,3342.0822521110445,1874.7350623578736,2771.353198483386,601.8110756105627,77.31040349502177,1585.9601376754108,477,58657
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-12,7341.698778903666,6017.771022908565,1323.9277559951006,4038.1273413280774,921.5257463900557,-274.0404499825448,1299.927944172261,445,49459
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-13,9266.66887471681,3150.9316686238817,6115.737206092928,3598.6715685811596,-525.2778881742064,-944.6200418156552,1251.224401657033,475,52207
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-14,7944.934654783912,6487.74949599468,1457.1851587892324,3927.3266910281345,911.7997229460975,803.2089313869815,829.6592953539376,461,46666
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-15,6400.452738876593,5244.344782677612,1156.107956198981,3414.9912058066348,-36.79091191552743,-414.1521846565141,1017.5412042553999,430,51435
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-16,8689.406567011794,5203.3643205516,3486.0422464601943,2768.868335670873,527.5808275443953,-93.89017354772773,929.0668830274087,519,40316
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-17,9496.82841801405,5461.707775664075,4035.120642349976,3990.6070394473677,-756.1198274715559,-513.4470867103422,1003.5049405741578,347,42118
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-18,7374.13479631605,6311.497187524928,1062.6376087911212,3156.210703611903,369.4692122396725,920.9044387207787,920.303136668628,624,58216
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-19,8040.509611242494,3753.2511316233013,4287.258479619193,2695.242781415483,-819.0790506769781,506.88528587037877,1044.3260229133866,570,49203
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-20,8181.524498633668,5905.138592784226,2276.3859058494427,3808.933745823531,-229.89427599789656,192.4952636718824,1004.0584687233286,509,54002
2,VIC_Store_2,"2 Main Street, VIC",2002,VIC,2023-03-21,9510.536232411956,5265.470130072441,4245.066102339515,4261.699087273941,-573.8948241342268,-644.6894119280273,1093.1695643725063,447,35418
